type,name,barcode,variety,brand,slug,sku,unit,selectedPurchasingUnit,stockLevel,eachUnitQuantity,averageWeightPerUnit,hasShopperNotes,departments,subsAllowed,supportsBothEachAndKgPricing,adId,brandSuggestionId,brandSuggestionName,priceUnitLabel,availabilityStatus,onlineSample,onlineSampleRealProductMapId,isAgeRestricted,isTobaccoProduct,price.originalPrice,price.salePrice,price.savePrice,price.savePercentage,price.canShowSavings,price.hasBonusPoints,price.isClubPrice,price.isSpecial,price.isNew,price.canShowOriginalPrice,price.discount,price.total,price.isTargetedOffer,price.averagePricePerSingleUnit,price.isBoostOffer,price.purchasingUnitPrice,price.orderedPrice,price.isUsingOrderedPrice,price.currentPricingMatchesOrderedPricing,price.extendedListPrice,price.originalAveragePricePerSingleUnit,price.promotionStartDate,price.promotionEndDate,images.small,images.big,quantity.min,quantity.max,quantity.increment,quantity.value,quantity.quantityInOrder,quantity.purchasingQuantityString,size.cupListPrice,size.cupPrice,size.cupMeasure,size.packageType,size.volumeSize,productTag.tagType,productTag.multiBuy,productTag.bonusPoints,productTag.additionalTag.name,productTag.additionalTag.link,productTag.additionalTag.imagePath,productTag.additionalTag.linkTarget,productTag.additionalTag.altText,productTag.targetedOffer,productTag.boostOffer,id,link,positionIndex,headingText,paragraphText,products,image.src,image.alt,mobileImage.src,mobileImage.alt,productTag,content,additionalClassNames,secondaryImage.src,secondaryImage.alt,action.title,action.link,action.underlay,action.class,productTag.multiBuy.quantity,productTag.multiBuy.value,productTag.multiBuy.link,productTag.multiBuy.multiCupValue,productTag.additionalTag
Product,your home & garden home & garden (monthly),9414576202002,(monthly),your home & garden,your-home-garden-home-garden-monthly-,266324,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,10.7,10.7,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/266324.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/266324.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.0,0.0,,magazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,armor all car surface protectant ,5020144232599,,armor all,armor-all-car-surface-protectant,489683,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,17.0,17.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/489683.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/489683.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.0,0.0,,,300mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,cherry blossom shoe whitener sports,5016652590092,sports,cherry blossom,cherry-blossom-shoe-whitener-sports,288323,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,8.0,8.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/288323.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/288323.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.0,0.0,,,85mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,cherry blossom shoe protector ,5016652590016,,cherry blossom,cherry-blossom-shoe-protector,292996,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,10.5,10.5,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/292996.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/292996.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.0,0.0,,,200mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,energizer max batteries d4,9312931530534,d4,energizer max,energizer-max-batteries-d4,70655,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,21.0,21.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/70655.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/70655.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,5.25,5.25,1ea,,4pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,hot shots bbq fuel ,9322100000171,,hot shots,hot-shots-bbq-fuel,332546,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,Out of Stock,,0.0,False,False,24.5,24.5,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/332546.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/332546.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.0,0.0,,,4kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,mcgregors vegetable seeds sweetcorn honey pearl,9414061056042,sweetcorn honey pearl,mcgregors,mcgregors-vegetable-seeds-sweetcorn-honey-pearl,593825,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,3.7,3.7,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/593825.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/593825.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,panasonic evolta aaa battery alkaline,8887549868481,alkaline,panasonic evolta,panasonic-evolta-aaa-battery-alkaline,904795,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,13.5,8.5,5.0,33.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/904795.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/904795.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,3.38,2.13,1ea,,4pack,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,mcgregors vegetable seeds radish french breakfast,9414061055946,radish french breakfast,mcgregors,mcgregors-vegetable-seeds-radish-french-breakfast,592857,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,3.7,3.7,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/592857.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/592857.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,brita marella water filter jug blue,4006387134624,blue,brita marella,brita-marella-water-filter-jug-blue,700248,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,43.0,43.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/700248.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/700248.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,food guru umbrella food,9310676404554,food,food guru,food-guru-umbrella-food,124847,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,7.0,7.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/124847.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/124847.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.0,0.0,,,1ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,jack hammer basin plug stainless steel 50mm,9311436601053,stainless steel 50mm,jack hammer,jack-hammer-basin-plug-stainless-steel-50mm,688408,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,7.0,7.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/688408.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/688408.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.0,0.0,,,1ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,homeliving birthday candles with holders,9414001027606,with holders,homeliving,homeliving-birthday-candles-with-holders,246546,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,4.5,4.5,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/246546.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/246546.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.38,0.38,1ea,,12pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,croxley seal easi envelopes bond size3,9415347042360,bond size3,croxley seal easi,croxley-seal-easi-envelopes-bond-size3,269357,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,6.59,6.59,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/269357.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/269357.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,energizer 2025 lithium coin battery ,8888021306194,,energizer 2025 lithium,energizer-2025-lithium-coin-battery,221766,Each,,3.0,,,,"[{'id': 11, 'name': 'Household'}]",False,False,,,,,In Stock,,0.0,False,False,9.99,9.99,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/221766.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/221766.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,5.0,5.0,1ea,,2pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
